Date,Location ISO Code,Location,New Cases,New Deaths,New Recovered,New Active Cases,Total Cases,Total Deaths,Total Recovered,Total Active Cases,Location Level,City or Regency,Province,Country,Continent,Island,Time Zone,Special Status,Total Regencies,Total Cities,Total Districts,Total Urban Villages,Total Rural Villages,Area (km2),Population,Population Density,Longitude,Latitude,New Cases per Million,Total Cases per Million,New Deaths per Million,Total Deaths per Million,Case Fatality Rate,Case Recovered Rate,Growth Factor of New Cases,Growth Factor of New Deaths
10/11/2020,ID-JA,Jambi,21,2,6,13,812,18,328,466,Province,,Jambi,Indonesia,Asia,Sumatera,UTC+07:00,,9,2,141,163,1399,50058,3493357,69.79,102.7236404,-1.69769766,6.01,232.44,0.57,5.15,2.22%,40.39%,0.70,
10/11/2020,ID-JB,Jawa Barat,205,0,555,-350,27197,528,17456,9213,Province,,Jawa Barat,Indonesia,Asia,Jawa,UTC+07:00,,18,9,627,645,5312,35378,45161325,1276.55,107.6037083,-6.920432083,4.54,602.22,0.00,11.69,1.94%,64.18%,0.76,0.00
10/11/2020,ID-JT,Jawa Tengah,314,8,205,101,26400,1507,18555,6338,Province,,Jawa Tengah,Indonesia,Asia,Jawa,UTC+07:00,,29,6,576,753,7809,32801,36364072,1108.64,110.2011149,-7.259097177,8.63,725.99,0.22,41.44,5.71%,70.28%,0.77,0.47
10/11/2020,ID-JI,Jawa Timur,266,21,272,-27,46981,3432,40492,3057,Province,,Jawa Timur,Indonesia,Asia,Jawa,UTC+07:00,,29,9,666,777,7724,47803,40479023,846.78,112.7329414,-7.723345579,6.57,1160.63,0.52,84.78,7.31%,86.19%,0.86,2.10
10/11/2020,ID-KB,Kalimantan Barat,81,0,42,39,1297,9,958,330,Province,,Kalimantan Barat,Indonesia,Asia,Kalimantan,UTC+07:00,,12,2,174,99,2031,147307,5422814,36.81,111.1211776,-0.086474572,14.94,239.17,0.00,1.66,0.69%,73.86%,1.01,1.00
10/11/2020,ID-KS,Kalimantan Selatan,76,1,79,-4,11026,441,9606,979,Province,,Kalimantan Selatan,Indonesia,Asia,Kalimantan,UTC+08:00,,11,2,153,144,1864,38744,4023049,103.84,115.4385783,-2.993594979,18.89,2740.71,0.25,109.62,4.00%,87.12%,1.43,1.00
10/11/2020,ID-KT,Kalimantan Tengah,34,0,27,7,3941,141,3194,606,Province,,Kalimantan Tengah,Indonesia,Asia,Kalimantan,UTC+07:00,,13,1,136,139,1432,153565,2570289,16.74,113.4176536,-1.602484653,13.23,1533.29,0.00,54.86,3.58%,81.05%,2.00,0.00
10/11/2020,ID-KI,Kalimantan Timur,194,5,209,-20,10663,415,7562,2686,Province,,Kalimantan Timur,Indonesia,Asia,Kalimantan,UTC+08:00,,7,3,103,197,841,129067,3552191,27.52,116.4684405,0.45385803,54.61,3001.81,1.41,116.83,3.89%,70.92%,1.48,0.83
10/11/2020,ID-KU,Kalimantan Utara,8,0,2,6,645,5,568,72,Province,,Kalimantan Utara,Indonesia,Asia,Kalimantan,UTC+08:00,,4,1,53,35,447,75468,648407,8.59,116.2188791,2.891012621,12.34,994.75,0.00,7.71,0.78%,88.06%,1.60,1.00
10/11/2020,ID-BB,Kepulauan Bangka Belitung,13,0,5,8,474,6,361,107,Province,,Kepulauan Bangka Belitung,Indonesia,Asia,Sumatera,UTC+07:00,,6,1,47,82,309,16424,1379767,84.01,106.5499324,-2.447444127,9.42,343.54,0.00,4.35,1.27%,76.16%,1.86,1.00
10/11/2020,ID-KR,Kepulauan Riau,22,1,46,-25,2548,61,2000,487,Province,,Kepulauan Riau,Indonesia,Asia,Sumatera,UTC+07:00,,5,2,75,142,275,8202,1929400,235.24,108.261746,3.916346,11.40,1320.62,0.52,31.62,2.39%,78.49%,0.29,
10/11/2020,ID-LA,Lampung,11,0,1,10,1131,41,769,321,Province,,Lampung,Indonesia,Asia,Sumatera,UTC+07:00,,13,2,228,205,2435,34624,9095591,262.70,105.0214366,-4.916792975,1.21,124.35,0.00,4.51,3.63%,67.99%,0.35,0.00
10/11/2020,ID-MA,Maluku,41,0,0,41,3435,42,2039,1354,Province,,Maluku,Indonesia,Asia,Maluku,UTC+09:00,,9,2,118,35,1198,46914,1847097,39.37,129.576792,-3.192572,22.20,1859.67,0.00,22.74,1.22%,59.36%,0.34,0.00
10/11/2020,ID-MU,Maluku Utara,0,0,0,0,2089,74,1864,151,Province,,Maluku Utara,Indonesia,Asia,Maluku,UTC+09:00,,8,2,116,118,1063,31983,1307803,40.89,127.5391072,0.212036949,0.00,1597.34,0.00,56.58,3.54%,89.23%,0.00,1.00
10/11/2020,ID-NB,Nusa Tenggara Barat,19,0,7,12,3539,206,2806,527,Province,,Nusa Tenggara Barat,Indonesia,Asia,Nusa Tenggara,UTC+08:00,,8,2,117,145,995,18572,5270247,283.77,117.5086257,-8.606998866,3.61,671.51,0.00,39.09,5.82%,79.29%,2.71,0.00
10/11/2020,ID-NT,Nusa Tenggara Timur,7,0,0,7,565,7,352,206,Province,,Nusa Tenggara Timur,Indonesia,Asia,Nusa Tenggara,UTC+08:00,,21,1,309,327,3026,48718,5411321,111.07,121.592271,-8.682205,1.29,104.41,0.00,1.29,1.24%,62.30%,1.00,1.00
10/11/2020,ID-PA,Papua,150,0,0,150,7622,110,4208,3304,Province,,Papua,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,28,1,560,110,5411,319036,4340348,13.60,138.69603,-4.66620953,34.56,1756.08,0.00,25.34,1.44%,55.21%,3.41,0.00
10/11/2020,ID-PB,Papua Barat,125,0,61,64,3016,40,1561,1415,Province,,Papua Barat,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,12,1,218,95,1742,102955,1140701,11.08,132.9762624,-2.045160182,109.58,2643.99,0.00,35.07,1.33%,51.76%,3.38,0.00
10/11/2020,ID-RI,Riau,310,5,107,198,9974,223,6106,3645,Province,,Riau,Indonesia,Asia,Sumatera,UTC+07:00,,10,2,169,268,1591,87024,6074100,69.80,101.8051092,0.511647851,51.04,1642.05,0.82,36.71,2.24%,61.22%,1.34,0.50
10/11/2020,ID-SR,Sulawesi Barat,15,0,13,2,894,11,653,230,Province,,Sulawesi Barat,Indonesia,Asia,Sulawesi,UTC+08:00,,6,,69,73,575,16787,1559984,92.93,119.3450194,-2.461746053,9.62,573.08,0.00,7.05,1.23%,73.04%,15.00,1.00
10/11/2020,ID-SN,Sulawesi Selatan,137,1,88,48,16632,434,13878,2320,Province,,Sulawesi Selatan,Indonesia,Asia,Sulawesi,UTC+08:00,,21,3,311,792,2255,46717,9426885,201.78,120.1620559,-3.731080714,14.53,1764.32,0.11,46.04,2.61%,83.44%,0.93,0.50
10/11/2020,ID-ST,Sulawesi Tengah,16,0,6,10,568,21,375,172,Province,,Sulawesi Tengah,Indonesia,Asia,Sulawesi,UTC+08:00,,12,1,175,175,1842,61841,2955567,47.79,121.2010927,-1.00413668,5.41,192.18,0.00,7.11,3.70%,66.02%,1.23,1.00
10/11/2020,ID-SG,Sulawesi Tenggara,91,1,6,84,3568,66,2348,1154,Province,,Sulawesi Tenggara,Indonesia,Asia,Sulawesi,UTC+08:00,,15,2,219,377,1911,38068,2635461,69.23,122.070311,-4.124688793,34.53,1353.84,0.38,25.04,1.85%,65.81%,1.57,
10/11/2020,ID-SA,Sulawesi Utara,54,0,50,4,4797,180,3952,665,Province,,Sulawesi Utara,Indonesia,Asia,Sulawesi,UTC+08:00,,11,4,171,332,1507,13892,2641884,190.17,124.5212396,1.259638212,20.44,1815.75,0.00,68.13,3.75%,82.38%,1.32,1.00
10/11/2020,ID-SB,Sumatera Barat,341,3,206,132,8702,174,4893,3635,Province,,Sumatera Barat,Indonesia,Asia,Sumatera,UTC+07:00,,12,7,179,230,928,42013,5519245,131.37,100.4650624,-0.850253225,61.78,1576.66,0.54,31.53,2.00%,56.23%,1.40,0.60
10/11/2020,ID-SS,Sumatera Selatan,33,0,41,-8,6776,371,5116,1289,Province,,Sumatera Selatan,Indonesia,Asia,Sumatera,UTC+07:00,,13,4,241,387,2853,91592,8217551,89.72,104.1694647,-3.216211808,4.02,824.58,0.00,45.15,5.48%,75.50%,0.50,0.00
10/11/2020,ID-SU,Sumatera Utara,85,6,158,-79,11332,468,8706,2158,Province,,Sumatera Utara,Indonesia,Asia,Sumatera,UTC+07:00,,25,8,450,693,5417,72981,14874889,203.82,99.05196442,2.191894453,5.71,761.82,0.40,31.46,4.13%,76.83%,0.97,
10/12/2020,ID-AC,Aceh,77,1,161,-85,5844,210,3747,1887,Province,,Aceh,Indonesia,Asia,Sumatera,UTC+07:00,Daerah Khusus,18,5,289,,6497,57956,5247257,90.54,96.91052174,4.225614628,14.67,1113.72,0.19,40.02,3.59%,64.12%,0.63,1.00
10/12/2020,ID-BA,Bali,93,3,138,-48,10227,324,8834,1069,Province,,Bali,Indonesia,Asia,Nusa Tenggara,UTC+08:00,,8,1,57,80,636,5780,4216171,729.43,115.1317136,-8.369471688,22.06,2425.66,0.71,76.85,3.17%,86.38%,0.87,3.00
10/12/2020,ID-BT,Banten,79,2,76,1,7058,205,5104,1749,Province,,Banten,Indonesia,Asia,Jawa,UTC+07:00,,4,4,155,313,1238,9663,10722374,1109.64,106.1090043,-6.456736388,7.37,658.25,0.19,19.12,2.90%,72.32%,0.75,0.67
10/12/2020,ID-BE,Bengkulu,1,0,30,-29,804,40,670,94,Province,,Bengkulu,Indonesia,Asia,Sumatera,UTC+07:00,,9,1,129,172,1341,19919,1999539,100.38,102.3384213,-3.533583627,0.50,402.09,0.00,20.00,4.98%,83.33%,0.14,0.00
10/12/2020,ID-JK,DKI Jakarta,1211,25,1112,74,88174,1914,72540,13720,Province,,DKI Jakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Khusus Ibu Kota,1,5,44,267,,664,10846145,16334.31,106.8361183,-6.204698991,111.65,8129.52,2.30,176.47,2.17%,82.27%,0.87,1.39
10/12/2020,ID-YO,Daerah Istimewa Yogyakarta,43,1,84,-42,3107,80,2357,670,Province,,Daerah Istimewa Yogyakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Istimewa,4,1,78,46,392,3133,3631015,1158.90,110.4448783,-7.89450185,11.84,855.68,0.28,22.03,2.57%,75.86%,1.23,1.00
10/12/2020,ID-GO,Gorontalo,2,0,46,-44,2949,78,2663,208,Province,,Gorontalo,Indonesia,Asia,Sulawesi,UTC+08:00,,5,1,77,72,657,11257,1180651,104.88,122.3760581,0.687002604,1.69,2497.77,0.00,66.07,2.64%,90.30%,0.29,1.00
10/12/2020,IDN,Indonesia,3267,91,3492,-316,336716,11935,258519,66262,Country,,,Indonesia,Asia,,,,416,98,7230,8488,74953,1916907,265185520,138.34,113.921327,-0.789275,12.32,1269.74,0.34,45.01,3.54%,76.78%,0.73,1.15
10/12/2020,ID-JA,Jambi,13,0,0,13,825,18,328,479,Province,,Jambi,Indonesia,Asia,Sumatera,UTC+07:00,,9,2,141,163,1399,50058,3493357,69.79,102.7236404,-1.69769766,3.72,236.16,0.00,5.15,2.18%,39.76%,0.62,0.00
10/12/2020,ID-JB,Jawa Barat,297,9,238,50,27494,537,17694,9263,Province,,Jawa Barat,Indonesia,Asia,Jawa,UTC+07:00,,18,9,627,645,5312,35378,45161325,1276.55,107.6037083,-6.920432083,6.58,608.80,0.20,11.89,1.95%,64.36%,1.45,
10/12/2020,ID-JT,Jawa Tengah,240,7,280,-47,26640,1514,18835,6291,Province,,Jawa Tengah,Indonesia,Asia,Jawa,UTC+07:00,,29,6,576,753,7809,32801,36364072,1108.64,110.2011149,-7.259097177,6.60,732.59,0.19,41.63,5.68%,70.70%,0.76,0.88
10/12/2020,ID-JI,Jawa Timur,298,22,303,-27,47279,3454,40795,3030,Province,,Jawa Timur,Indonesia,Asia,Jawa,UTC+07:00,,29,9,666,777,7724,47803,40479023,846.78,112.7329414,-7.723345579,7.36,1167.99,0.54,85.33,7.31%,86.29%,1.12,1.05
10/12/2020,ID-KB,Kalimantan Barat,0,0,0,0,1297,9,958,330,Province,,Kalimantan Barat,Indonesia,Asia,Kalimantan,UTC+07:00,,12,2,174,99,2031,147307,5422814,36.81,111.1211776,-0.086474572,0.00,239.17,0.00,1.66,0.69%,73.86%,0.00,1.00
10/12/2020,ID-KS,Kalimantan Selatan,26,1,45,-20,11052,442,9651,959,Province,,Kalimantan Selatan,Indonesia,Asia,Kalimantan,UTC+08:00,,11,2,153,144,1864,38744,4023049,103.84,115.4385783,-2.993594979,6.46,2747.17,0.25,109.87,4.00%,87.32%,0.34,1.00
10/12/2020,ID-KT,Kalimantan Tengah,26,0,38,-12,3967,141,3232,594,Province,,Kalimantan Tengah,Indonesia,Asia,Kalimantan,UTC+07:00,,13,1,136,139,1432,153565,2570289,16.74,113.4176536,-1.602484653,10.12,1543.41,0.00,54.86,3.55%,81.47%,0.76,1.00
10/12/2020,ID-KI,Kalimantan Timur,66,2,61,3,10729,417,7623,2689,Province,,Kalimantan Timur,Indonesia,Asia,Kalimantan,UTC+08:00,,7,3,103,197,841,129067,3552191,27.52,116.4684405,0.45385803,18.58,3020.39,0.56,117.39,3.89%,71.05%,0.34,0.40
10/12/2020,ID-KU,Kalimantan Utara,4,0,0,4,649,5,568,76,Province,,Kalimantan Utara,Indonesia,Asia,Kalimantan,UTC+08:00,,4,1,53,35,447,75468,648407,8.59,116.2188791,2.891012621,6.17,1000.91,0.00,7.71,0.77%,87.52%,0.50,1.00
10/12/2020,ID-BB,Kepulauan Bangka Belitung,0,0,2,-2,474,6,363,105,Province,,Kepulauan Bangka Belitung,Indonesia,Asia,Sumatera,UTC+07:00,,6,1,47,82,309,16424,1379767,84.01,106.5499324,-2.447444127,0.00,343.54,0.00,4.35,1.27%,76.58%,0.00,1.00
10/12/2020,ID-KR,Kepulauan Riau,71,0,43,28,2619,61,2043,515,Province,,Kepulauan Riau,Indonesia,Asia,Sumatera,UTC+07:00,,5,2,75,142,275,8202,1929400,235.24,108.261746,3.916346,36.80,1357.42,0.00,31.62,2.33%,78.01%,3.23,0.00
10/12/2020,ID-LA,Lampung,16,0,0,16,1147,41,769,337,Province,,Lampung,Indonesia,Asia,Sumatera,UTC+07:00,,13,2,228,205,2435,34624,9095591,262.70,105.0214366,-4.916792975,1.76,126.11,0.00,4.51,3.57%,67.04%,1.45,1.00
10/12/2020,ID-MA,Maluku,13,0,120,-107,3448,42,2159,1247,Province,,Maluku,Indonesia,Asia,Maluku,UTC+09:00,,9,2,118,35,1198,46914,1847097,39.37,129.576792,-3.192572,7.04,1866.71,0.00,22.74,1.22%,62.62%,0.32,1.00
10/12/2020,ID-MU,Maluku Utara,16,0,4,12,2105,74,1868,163,Province,,Maluku Utara,Indonesia,Asia,Maluku,UTC+09:00,,8,2,116,118,1063,31983,1307803,40.89,127.5391072,0.212036949,12.23,1609.57,0.00,56.58,3.52%,88.74%,,1.00
10/12/2020,ID-NB,Nusa Tenggara Barat,15,0,7,8,3554,206,2813,535,Province,,Nusa Tenggara Barat,Indonesia,Asia,Nusa Tenggara,UTC+08:00,,8,2,117,145,995,18572,5270247,283.77,117.5086257,-8.606998866,2.85,674.35,0.00,39.09,5.80%,79.15%,0.79,1.00
10/12/2020,ID-NT,Nusa Tenggara Timur,0,0,1,-1,565,7,353,205,Province,,Nusa Tenggara Timur,Indonesia,Asia,Nusa Tenggara,UTC+08:00,,21,1,309,327,3026,48718,5411321,111.07,121.592271,-8.682205,0.00,104.41,0.00,1.29,1.24%,62.48%,0.00,1.00
10/12/2020,ID-PA,Papua,0,0,0,0,7622,110,4208,3304,Province,,Papua,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,28,1,560,110,5411,319036,4340348,13.60,138.69603,-4.66620953,0.00,1756.08,0.00,25.34,1.44%,55.21%,0.00,1.00
10/12/2020,ID-PB,Papua Barat,20,1,35,-16,3036,41,1596,1399,Province,,Papua Barat,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,12,1,218,95,1742,102955,1140701,11.08,132.9762624,-2.045160182,17.53,2661.52,0.88,35.94,1.35%,52.57%,0.16,
10/12/2020,ID-RI,Riau,209,2,116,91,10183,225,6222,3736,Province,,Riau,Indonesia,Asia,Sumatera,UTC+07:00,,10,2,169,268,1591,87024,6074100,69.80,101.8051092,0.511647851,34.41,1676.46,0.33,37.04,2.21%,61.10%,0.67,0.40
10/12/2020,ID-SR,Sulawesi Barat,0,0,0,0,894,11,653,230,Province,,Sulawesi Barat,Indonesia,Asia,Sulawesi,UTC+08:00,,6,,69,73,575,16787,1559984,92.93,119.3450194,-2.461746053,0.00,573.08,0.00,7.05,1.23%,73.04%,0.00,1.00
10/12/2020,ID-SN,Sulawesi Selatan,89,2,159,-72,16721,436,14037,2248,Province,,Sulawesi Selatan,Indonesia,Asia,Sulawesi,UTC+08:00,,21,3,311,792,2255,46717,9426885,201.78,120.1620559,-3.731080714,9.44,1773.76,0.21,46.25,2.61%,83.95%,0.65,2.00
10/12/2020,ID-ST,Sulawesi Tengah,1,3,4,-6,569,24,379,166,Province,,Sulawesi Tengah,Indonesia,Asia,Sulawesi,UTC+08:00,,12,1,175,175,1842,61841,2955567,47.79,121.2010927,-1.00413668,0.34,192.52,1.02,8.12,4.22%,66.61%,0.06,
10/12/2020,ID-SG,Sulawesi Tenggara,59,0,27,32,3627,66,2375,1186,Province,,Sulawesi Tenggara,Indonesia,Asia,Sulawesi,UTC+08:00,,15,2,219,377,1911,38068,2635461,69.23,122.070311,-4.124688793,22.39,1376.23,0.00,25.04,1.82%,65.48%,0.65,0.00
10/12/2020,ID-SA,Sulawesi Utara,6,1,48,-43,4803,181,4000,622,Province,,Sulawesi Utara,Indonesia,Asia,Sulawesi,UTC+08:00,,11,4,171,332,1507,13892,2641884,190.17,124.5212396,1.259638212,2.27,1818.02,0.38,68.51,3.77%,83.28%,0.11,
10/12/2020,ID-SB,Sumatera Barat,176,0,112,64,8878,174,5005,3699,Province,,Sumatera Barat,Indonesia,Asia,Sumatera,UTC+07:00,,12,7,179,230,928,42013,5519245,131.37,100.4650624,-0.850253225,31.89,1608.55,0.00,31.53,1.96%,56.38%,0.52,0.00
10/12/2020,ID-SS,Sumatera Selatan,45,4,53,-12,6821,375,5169,1277,Province,,Sumatera Selatan,Indonesia,Asia,Sumatera,UTC+07:00,,13,4,241,387,2853,91592,8217551,89.72,104.1694647,-3.216211808,5.48,830.05,0.49,45.63,5.50%,75.78%,1.36,
10/12/2020,ID-SU,Sumatera Utara,87,5,175,-93,11419,473,8881,2065,Province,,Sumatera Utara,Indonesia,Asia,Sumatera,UTC+07:00,,25,8,450,693,5417,72981,14874889,203.82,99.05196442,2.191894453,5.85,767.67,0.34,31.80,4.14%,77.77%,1.02,0.83
10/13/2020,ID-AC,Aceh,51,3,105,-57,5895,213,3852,1830,Province,,Aceh,Indonesia,Asia,Sumatera,UTC+07:00,Daerah Khusus,18,5,289,,6497,57956,5247257,90.54,96.91052174,4.225614628,9.72,1123.44,0.57,40.59,3.61%,65.34%,0.66,3.00
10/13/2020,ID-BA,Bali,76,8,141,-73,10303,332,8975,996,Province,,Bali,Indonesia,Asia,Nusa Tenggara,UTC+08:00,,8,1,57,80,636,5780,4216171,729.43,115.1317136,-8.369471688,18.03,2443.69,1.90,78.74,3.22%,87.11%,0.82,2.67
10/13/2020,ID-BT,Banten,79,3,61,15,7137,208,5165,1764,Province,,Banten,Indonesia,Asia,Jawa,UTC+07:00,,4,4,155,313,1238,9663,10722374,1109.64,106.1090043,-6.456736388,7.37,665.62,0.28,19.40,2.91%,72.37%,1.00,1.50
10/13/2020,ID-BE,Bengkulu,3,0,0,3,807,40,670,97,Province,,Bengkulu,Indonesia,Asia,Sumatera,UTC+07:00,,9,1,129,172,1341,19919,1999539,100.38,102.3384213,-3.533583627,1.50,403.59,0.00,20.00,4.96%,83.02%,3.00,1.00
10/13/2020,ID-JK,DKI Jakarta,1054,19,1099,-64,89228,1933,73639,13656,Province,,DKI Jakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Khusus Ibu Kota,1,5,44,267,,664,10846145,16334.31,106.8361183,-6.204698991,97.18,8226.70,1.75,178.22,2.17%,82.53%,0.87,0.76
10/13/2020,ID-YO,Daerah Istimewa Yogyakarta,38,1,39,-2,3145,81,2396,668,Province,,Daerah Istimewa Yogyakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Istimewa,4,1,78,46,392,3133,3631015,1158.90,110.4448783,-7.89450185,10.47,866.15,0.28,22.31,2.58%,76.18%,0.88,1.00
10/13/2020,ID-GO,Gorontalo,0,0,36,-36,2949,78,2699,172,Province,,Gorontalo,Indonesia,Asia,Sulawesi,UTC+08:00,,5,1,77,72,657,11257,1180651,104.88,122.3760581,0.687002604,0.00,2497.77,0.00,66.07,2.64%,91.52%,0.00,1.00
10/13/2020,IDN,Indonesia,3906,92,4777,-963,340622,12027,263296,65299,Country,,,Indonesia,Asia,,,,416,98,7230,8488,74953,1916907,265185520,138.34,113.921327,-0.789275,14.73,1284.47,0.35,45.35,3.53%,77.30%,1.20,1.01
10/13/2020,ID-JA,Jambi,38,0,2,36,863,18,330,515,Province,,Jambi,Indonesia,Asia,Sumatera,UTC+07:00,,9,2,141,163,1399,50058,3493357,69.79,102.7236404,-1.69769766,10.88,247.04,0.00,5.15,2.09%,38.24%,2.92,1.00
10/13/2020,ID-JB,Jawa Barat,569,0,570,-1,28063,537,18264,9262,Province,,Jawa Barat,Indonesia,Asia,Jawa,UTC+07:00,,18,9,627,645,5312,35378,45161325,1276.55,107.6037083,-6.920432083,12.60,621.39,0.00,11.89,1.91%,65.08%,1.92,0.00
10/13/2020,ID-JT,Jawa Tengah,466,9,291,166,27106,1523,19126,6457,Province,,Jawa Tengah,Indonesia,Asia,Jawa,UTC+07:00,,29,6,576,753,7809,32801,36364072,1108.64,110.2011149,-7.259097177,12.81,745.41,0.25,41.88,5.62%,70.56%,1.94,1.29
10/13/2020,ID-JI,Jawa Timur,316,21,351,-56,47595,3475,41146,2974,Province,,Jawa Timur,Indonesia,Asia,Jawa,UTC+07:00,,29,9,666,777,7724,47803,40479023,846.78,112.7329414,-7.723345579,7.81,1175.79,0.52,85.85,7.30%,86.45%,1.06,0.95
10/13/2020,ID-KB,Kalimantan Barat,14,0,66,-52,1311,9,1024,278,Province,,Kalimantan Barat,Indonesia,Asia,Kalimantan,UTC+07:00,,12,2,174,99,2031,147307,5422814,36.81,111.1211776,-0.086474572,2.58,241.76,0.00,1.66,0.69%,78.11%,,1.00
10/13/2020,ID-KS,Kalimantan Selatan,78,1,111,-34,11130,443,9762,925,Province,,Kalimantan Selatan,Indonesia,Asia,Kalimantan,UTC+08:00,,11,2,153,144,1864,38744,4023049,103.84,115.4385783,-2.993594979,19.39,2766.56,0.25,110.12,3.98%,87.71%,3.00,1.00
10/13/2020,ID-KT,Kalimantan Tengah,11,1,69,-59,3978,142,3301,535,Province,,Kalimantan Tengah,Indonesia,Asia,Kalimantan,UTC+07:00,,13,1,136,139,1432,153565,2570289,16.74,113.4176536,-1.602484653,4.28,1547.69,0.39,55.25,3.57%,82.98%,0.42,
10/13/2020,ID-KI,Kalimantan Timur,108,2,31,75,10837,419,7654,2764,Province,,Kalimantan Timur,Indonesia,Asia,Kalimantan,UTC+08:00,,7,3,103,197,841,129067,3552191,27.52,116.4684405,0.45385803,30.40,3050.79,0.56,117.96,3.87%,70.63%,1.64,1.00
10/13/2020,ID-KU,Kalimantan Utara,13,0,6,7,662,5,574,83,Province,,Kalimantan Utara,Indonesia,Asia,Kalimantan,UTC+08:00,,4,1,53,35,447,75468,648407,8.59,116.2188791,2.891012621,20.05,1020.96,0.00,7.71,0.76%,86.71%,3.25,1.00
10/13/2020,ID-BB,Kepulauan Bangka Belitung,1,0,13,-12,475,6,376,93,Province,,Kepulauan Bangka Belitung,Indonesia,Asia,Sumatera,UTC+07:00,,6,1,47,82,309,16424,1379767,84.01,106.5499324,-2.447444127,0.72,344.26,0.00,4.35,1.26%,79.16%,,1.00
10/13/2020,ID-KR,Kepulauan Riau,22,0,54,-32,2641,61,2097,483,Province,,Kepulauan Riau,Indonesia,Asia,Sumatera,UTC+07:00,,5,2,75,142,275,8202,1929400,235.24,108.261746,3.916346,11.40,1368.82,0.00,31.62,2.31%,79.40%,0.31,1.00
10/13/2020,ID-LA,Lampung,15,0,0,15,1162,41,769,352,Province,,Lampung,Indonesia,Asia,Sumatera,UTC+07:00,,13,2,228,205,2435,34624,9095591,262.70,105.0214366,-4.916792975,1.65,127.75,0.00,4.51,3.53%,66.18%,0.94,1.00
10/13/2020,ID-MA,Maluku,6,0,109,-103,3454,42,2268,1144,Province,,Maluku,Indonesia,Asia,Maluku,UTC+09:00,,9,2,118,35,1198,46914,1847097,39.37,129.576792,-3.192572,3.25,1869.96,0.00,22.74,1.22%,65.66%,0.46,1.00
10/13/2020,ID-MU,Maluku Utara,5,0,20,-15,2110,74,1888,148,Province,,Maluku Utara,Indonesia,Asia,Maluku,UTC+09:00,,8,2,116,118,1063,31983,1307803,40.89,127.5391072,0.212036949,3.82,1613.39,0.00,56.58,3.51%,89.48%,0.31,1.00
10/13/2020,ID-NB,Nusa Tenggara Barat,8,0,72,-64,3562,206,2885,471,Province,,Nusa Tenggara Barat,Indonesia,Asia,Nusa Tenggara,UTC+08:00,,8,2,117,145,995,18572,5270247,283.77,117.5086257,-8.606998866,1.52,675.87,0.00,39.09,5.78%,80.99%,0.53,1.00
10/13/2020,ID-NT,Nusa Tenggara Timur,7,0,9,-2,572,7,362,203,Province,,Nusa Tenggara Timur,Indonesia,Asia,Nusa Tenggara,UTC+08:00,,21,1,309,327,3026,48718,5411321,111.07,121.592271,-8.682205,1.29,105.70,0.00,1.29,1.22%,63.29%,,1.00
10/13/2020,ID-PA,Papua,142,1,108,33,7764,111,4316,3337,Province,,Papua,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,28,1,560,110,5411,319036,4340348,13.60,138.69603,-4.66620953,32.72,1788.80,0.23,25.57,1.43%,55.59%,,
10/13/2020,ID-PB,Papua Barat,43,1,734,-692,3079,42,2330,707,Province,,Papua Barat,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,12,1,218,95,1742,102955,1140701,11.08,132.9762624,-2.045160182,37.70,2699.22,0.88,36.82,1.36%,75.67%,2.15,1.00
10/13/2020,ID-RI,Riau,160,4,121,35,10343,229,6343,3771,Province,,Riau,Indonesia,Asia,Sumatera,UTC+07:00,,10,2,169,268,1591,87024,6074100,69.80,101.8051092,0.511647851,26.34,1702.80,0.66,37.70,2.21%,61.33%,0.77,2.00
10/13/2020,ID-SR,Sulawesi Barat,23,1,7,15,917,12,660,245,Province,,Sulawesi Barat,Indonesia,Asia,Sulawesi,UTC+08:00,,6,,69,73,575,16787,1559984,92.93,119.3450194,-2.461746053,14.74,587.83,0.64,7.69,1.31%,71.97%,,
10/13/2020,ID-SN,Sulawesi Selatan,136,4,236,-104,16857,440,14273,2144,Province,,Sulawesi Selatan,Indonesia,Asia,Sulawesi,UTC+08:00,,21,3,311,792,2255,46717,9426885,201.78,120.1620559,-3.731080714,14.43,1788.18,0.42,46.68,2.61%,84.67%,1.53,2.00
10/13/2020,ID-ST,Sulawesi Tengah,17,1,27,-11,586,25,406,155,Province,,Sulawesi Tengah,Indonesia,Asia,Sulawesi,UTC+08:00,,12,1,175,175,1842,61841,2955567,47.79,121.2010927,-1.00413668,5.75,198.27,0.34,8.46,4.27%,69.28%,17.00,0.33
10/13/2020,ID-SG,Sulawesi Tenggara,108,0,18,90,3735,66,2393,1276,Province,,Sulawesi Tenggara,Indonesia,Asia,Sulawesi,UTC+08:00,,15,2,219,377,1911,38068,2635461,69.23,122.070311,-4.124688793,40.98,1417.21,0.00,25.04,1.77%,64.07%,1.83,1.00
